name,set_name,desc,attribute,race,archetype,atk,def,level,linkval,price_market,price_tier
Change of Heart,Starter Deck: Yugi,Target 1 monster your opponent controls; take control of it until the End Phase.,,Normal,,,,,,0.45,0
Change of Heart,Starter Deck: Yugi,Target 1 monster your opponent controls; take control of it until the End Phase.,,Normal,,,,,,0.45,0
Change of Heart,Starter Deck: Joey,Target 1 monster your opponent controls; take control of it until the End Phase.,,Normal,,,,,,0.45,0
Change of Heart,Magnificent Mavens,Target 1 monster your opponent controls; take control of it until the End Phase.,,Normal,,,,,,0.45,0
Change of Heart,Magnificent Mavens,Target 1 monster your opponent controls; take control of it until the End Phase.,,Normal,,,,,,0.45,0
"Apollousa, Bow of the Goddess",Rising Rampage,"2+ monsters with different names, except Tokens
You can only control 1 ""Apollousa, Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain, when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK, and if you do, negate the activation.",WIND,Fairy,,0.0,,,4.0,0.77,1
"Apollousa, Bow of the Goddess",Rising Rampage,"2+ monsters with different names, except Tokens
You can only control 1 ""Apollousa, Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain, when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK, and if you do, negate the activation.",WIND,Fairy,,0.0,,,4.0,0.77,1
"Apollousa, Bow of the Goddess",Maximum Gold,"2+ monsters with different names, except Tokens
You can only control 1 ""Apollousa, Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain, when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK, and if you do, negate the activation.",WIND,Fairy,,0.0,,,4.0,0.77,1
"Apollousa, Bow of the Goddess",2020 Tin of Lost Memories Mega Pack,"2+ monsters with different names, except Tokens
You can only control 1 ""Apollousa, Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain, when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK, and if you do, negate the activation.",WIND,Fairy,,0.0,,,4.0,0.77,1
"Apollousa, Bow of the Goddess",Magnificent Mavens,"2+ monsters with different names, except Tokens
You can only control 1 ""Apollousa, Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain, when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK, and if you do, negate the activation.",WIND,Fairy,,0.0,,,4.0,0.77,1
Space Insulator,Flames of Destruction,"2 monsters
Monsters this card points to lose 800 ATK/DEF. When a Cyberse Link Monster is Link Summoned to your field, while this card is in the GY, except the turn this card was sent to the GY: You can Special Summon this card to your zone that monster points to, but it cannot be used as Link Material, also banish it when it leaves the field.",DARK,Cyberse,,1200.0,,,2.0,0.01,0
Space Insulator,2019 Gold Sarcophagus Tin Mega Pack,"2 monsters
Monsters this card points to lose 800 ATK/DEF. When a Cyberse Link Monster is Link Summoned to your field, while this card is in the GY, except the turn this card was sent to the GY: You can Special Summon this card to your zone that monster points to, but it cannot be used as Link Material, also banish it when it leaves the field.",DARK,Cyberse,,1200.0,,,2.0,0.01,0
F.A. Dead Heat,Flames of Destruction,"When an opponent's monster declares a direct attack: You can Special Summon 1 ""F.A."" monster from your Deck. You can only use this effect of ""F.A. Dead Heat"" once per turn. Once per battle, if your ""F.A."" monster battles an opponent's monster, before damage calculation: You can have both players roll a six-sided die. If your result is higher, increase the Level of your battling monster by 4, until the end of this turn (even if this card leaves the field). If your result is lower, destroy your battling monster. If it's a tie, both players roll again.",,Continuous,F.A.,,,,,0.01,0
F.A. Dead Heat,2019 Gold Sarcophagus Tin Mega Pack,"When an opponent's monster declares a direct attack: You can Special Summon 1 ""F.A."" monster from your Deck. You can only use this effect of ""F.A. Dead Heat"" once per turn. Once per battle, if your ""F.A."" monster battles an opponent's monster, before damage calculation: You can have both players roll a six-sided die. If your result is higher, increase the Level of your battling monster by 4, until the end of this turn (even if this card leaves the field). If your result is lower, destroy your battling monster. If it's a tie, both players roll again.",,Continuous,F.A.,,,,,0.01,0
Topologic Bomber Dragon,Duel Devastator,"2+ Effect Monsters
If another monster is Special Summoned to a zone a Link Monster points to, while this monster is on the field: Destroy all monsters in the Main Monster Zones, also your other monsters cannot attack for the rest of this turn. After damage calculation, if this card attacked an opponent's monster: Inflict damage to your opponent equal to that monster's original ATK.",DARK,Cyberse,,3000.0,,,4.0,0.17,0
Topologic Bomber Dragon,2018 Mega-Tin Mega Pack,"2+ Effect Monsters
If another monster is Special Summoned to a zone a Link Monster points to, while this monster is on the field: Destroy all monsters in the Main Monster Zones, also your other monsters cannot attack for the rest of this turn. After damage calculation, if this card attacked an opponent's monster: Inflict damage to your opponent equal to that monster's original ATK.",DARK,Cyberse,,3000.0,,,4.0,0.17,0
Topologic Bomber Dragon,Code of the Duelist,"2+ Effect Monsters
If another monster is Special Summoned to a zone a Link Monster points to, while this monster is on the field: Destroy all monsters in the Main Monster Zones, also your other monsters cannot attack for the rest of this turn. After damage calculation, if this card attacked an opponent's monster: Inflict damage to your opponent equal to that monster's original ATK.",DARK,Cyberse,,3000.0,,,4.0,0.17,0
El Shaddoll Fusion,The New Challengers: Super Edition,"Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can only activate 1 ""El Shaddoll Fusion"" per turn.",,Quick-Play,Shaddoll,,,,,0.02,0
El Shaddoll Fusion,Structure Deck: Shaddoll Showdown,"Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can only activate 1 ""El Shaddoll Fusion"" per turn.",,Quick-Play,Shaddoll,,,,,0.02,0
El Shaddoll Fusion,The New Challengers,"Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can only activate 1 ""El Shaddoll Fusion"" per turn.",,Quick-Play,Shaddoll,,,,,0.02,0
El Shaddoll Fusion,Duel Power,"Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can only activate 1 ""El Shaddoll Fusion"" per turn.",,Quick-Play,Shaddoll,,,,,0.02,0
El Shaddoll Fusion,2015 Mega-Tin Mega Pack,"Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can only activate 1 ""El Shaddoll Fusion"" per turn.",,Quick-Play,Shaddoll,,,,,0.02,0
Beautunaful Princess,Primal Origin,"When this card is Normal or Special Summoned: You can banish this card; Special Summon 1 Level 4 or lower Fish-Type monster from your Deck, except ""Beautunaful Princess"". You can only use this effect of ""Beautunaful Princess"" once per turn.",WATER,Fish,,0.0,0.0,1.0,,0.15,0
Beautunaful Princess,Magnificent Mavens,"When this card is Normal or Special Summoned: You can banish this card; Special Summon 1 Level 4 or lower Fish-Type monster from your Deck, except ""Beautunaful Princess"". You can only use this effect of ""Beautunaful Princess"" once per turn.",WATER,Fish,,0.0,0.0,1.0,,0.15,0
F.A. Dark Dragster,Flames of Destruction,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by having a Level 7 or higher ""F.A."" monster on the field, but no ""F.A. Dark Dragster"" in your Monster Zone. Gains ATK equal to its Level x 300. Each time a ""F.A."" Spell/Trap Card or effect is activated: You can increase this card's Level by 1. Once per turn: You can target 1 card on the field; reduce this card's Level by 3, and if you do, destroy that target.",DARK,Machine,F.A.,0.0,2000.0,7.0,,0.12,0
F.A. Dark Dragster,2019 Gold Sarcophagus Tin Mega Pack,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by having a Level 7 or higher ""F.A."" monster on the field, but no ""F.A. Dark Dragster"" in your Monster Zone. Gains ATK equal to its Level x 300. Each time a ""F.A."" Spell/Trap Card or effect is activated: You can increase this card's Level by 1. Once per turn: You can target 1 card on the field; reduce this card's Level by 3, and if you do, destroy that target.",DARK,Machine,F.A.,0.0,2000.0,7.0,,0.12,0
Tornado Dragon,Legendary Duelists: Synchro Storm,"2 Level 4 monsters
Once per turn (Quick Effect): You can detach 1 material from this card, then target 1 Spell/Trap on the field; destroy it.",WIND,Wyrm,,2100.0,2000.0,4.0,,0.1,0
Tornado Dragon,Battles of Legend: Relentless Revenge,"2 Level 4 monsters
Once per turn (Quick Effect): You can detach 1 material from this card, then target 1 Spell/Trap on the field; destroy it.",WIND,Wyrm,,2100.0,2000.0,4.0,,0.1,0
Tornado Dragon,Duel Devastator,"2 Level 4 monsters
Once per turn (Quick Effect): You can detach 1 material from this card, then target 1 Spell/Trap on the field; destroy it.",WIND,Wyrm,,2100.0,2000.0,4.0,,0.1,0
Tornado Dragon,Maximum Crisis,"2 Level 4 monsters
Once per turn (Quick Effect): You can detach 1 material from this card, then target 1 Spell/Trap on the field; destroy it.",WIND,Wyrm,,2100.0,2000.0,4.0,,0.1,0
Performapal Smile Sorcerer,Duel Power,"[ Pendulum Effect ] 
If a monster(s) you control whose current ATK is higher than its original ATK is destroyed by battle or card effect: You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Performapal Smile Sorcerer"" once per turn.
[ Monster Effect ] 
If this card is Normal or Special Summoned: You can add 1 ""Smile"" Spell/Trap from your Deck to your hand. If every monster you control is a ""Performapal"" or ""Odd-Eyes"" monster, or a ""Magician"" Pendulum Monster, and this card's current ATK is higher than its original ATK: You can draw cards equal to the number of monsters you control whose current ATK is higher than their original ATK, also you cannot Special Summon monsters for the rest of this turn. You can only use each effect of ""Performapal Smile Sorcerer"" once per turn.",LIGHT,Spellcaster,Performapal,2500.0,2000.0,8.0,,0.1,0
Trancefamiliar,Flames of Destruction,Once per turn: You can target 1 monster you control; move that target to another of your Main Monster Zones.,DARK,Psychic,,0.0,0.0,1.0,,0.04,0
Trancefamiliar,2019 Gold Sarcophagus Tin Mega Pack,Once per turn: You can target 1 monster you control; move that target to another of your Main Monster Zones.,DARK,Psychic,,0.0,0.0,1.0,,0.04,0
Revendread Evolution,Flames of Destruction,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",,Ritual,Vendread,,,,,0.1,0
Revendread Evolution,2019 Gold Sarcophagus Tin Mega Pack,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",,Ritual,Vendread,,,,,0.1,0
Gate Blocker,Dragons of Legend,Negate the effects of your opponent's Field Spells. Your opponent cannot place counters on cards on the field. Your opponent cannot target other monsters you control with card effects.,EARTH,Rock,,100.0,2000.0,4.0,,0.03,0
Gate Blocker,Dragons of Legend: The Complete Series,Negate the effects of your opponent's Field Spells. Your opponent cannot place counters on cards on the field. Your opponent cannot target other monsters you control with card effects.,EARTH,Rock,,100.0,2000.0,4.0,,0.03,0
Gate Blocker,Duel Devastator,Negate the effects of your opponent's Field Spells. Your opponent cannot place counters on cards on the field. Your opponent cannot target other monsters you control with card effects.,EARTH,Rock,,100.0,2000.0,4.0,,0.03,0
Phosphorage the Elemental Lord,Flames of Destruction,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 LIGHT monsters in your GY. When this card is Special Summoned: You can destroy all monsters your opponent controls. You can only use this effect of ""Phosphorage the Elemental Lord"" once per turn. If this face-up card leaves the field, skip the Battle Phase of your next turn.",LIGHT,Fairy,Elemental Lord,2800.0,2200.0,8.0,,0.1,0
